id,count,avg,popularity,profit,ratio,title,is_duplicated
25462,1,3.3,0.8305724820714219,0.0,0.0,Two Can Play That Game,False
25466,1,3.0,1.783694366881056,0.0,0.0,Mutant Action,False
25501,1,3.25,1.9945899670007703,0.0,0.0,"After Dark, My Sweet",False
25504,1,3.25,2.25348728150603,0.0,0.0,Shock Corridor,False
25541,1,3.55,0.9508509865573684,0.0,0.0,Brotherhood,True
18570,1,3.65,1.9361414474208456,0.0,0.0,"Food, Inc.",False
18500,1,2.6,0.9915818609644418,0.0,0.0,The Sandlot 2,False
11909,1,3.85,1.38394986493527,0.0,0.0,Bullet in the Head,False
13279,1,2.95,2.628835550494772,0.3235327383695671,0.0,Lakeview Terrace,False
13368,1,3.45,1.9056023080497693,0.0,0.0,White Christmas,False
13372,1,3.45,1.023239825074262,0.0,0.0,Outfoxed: Rupert Murdoch's War on Journalism,False
13461,1,2.05,1.6595875330760803,0.0,0.0,Melissa P.,False
13510,1,3.35,2.5269626825697338,0.0,0.0,Eden Lake,False
13536,1,2.85,1.3617495876007852,-0.5783055777899431,0.0,City By The Sea,False
13551,1,3.2,1.3934618630980156,0.0,0.0,The Dead Girl,False
13757,1,3.15,1.9127691455279767,0.0,0.0,Melody Time,False
13785,1,3.35,1.8336765439290792,0.0,0.0,Best in Show,False
13817,1,2.9,1.2430600470339723,0.0,0.0,Head On,False
13888,1,2.6,2.18934841945383,-1.3654747822885511,0.0,Return to the Blue Lagoon,False
13936,1,3.15,2.1347991405810007,0.0,0.0,Oklahoma!,False
13942,1,2.6,1.1236534583915638,0.0,0.0,The Alphabet Killer,False
14028,1,2.5,1.1464181590555045,0.0,1.2998046875,Behind Enemy Lines III: Colombia,False
14207,1,3.0,1.9447883772473773,0.0,0.0,The Librarian: Quest for the Spear,False
14212,1,2.3,2.1334338654085188,0.0,0.0,Pulse 2: Afterlife,False
14215,1,3.05,1.3809679509493524,0.0,0.60009765625,Restraint,False
14241,1,3.45,0.7533962024357882,0.0,0.0,7 Faces of Dr. Lao,False
14317,1,2.9,1.6755531274363753,0.0,0.0,The Wild Thornberrys Movie,False
14432,1,3.1,1.1869063981600774,0.0,0.0,The Secret,False
14444,1,2.9,1.6398454805855216,1.2088775861935848,0.0,The Rugrats Movie,False
14449,1,3.1,0.9521114407889214,0.0,0.0,The Banquet,False
13318,1,3.45,1.2304776275288267,0.0,0.0,The Bothersome Man,False
13243,1,2.95,1.8287427452872969,-2.669044895762911,0.0,Meet Bill,False
18424,1,2.1,0.8182244374729098,0.0,0.0,Cloud 9,False
13199,1,3.65,1.150862175375301,0.0,0.0,American Me,False
11911,1,3.55,1.7340593792963328,0.0,0.0,Mephisto,False
11938,1,3.15,2.314996748736056,0.0,0.0,Clockwise,False
11973,1,3.45,2.3228345812173217,-0.8391345130271761,0.0,Thirteen Days,False
12117,1,3.15,1.830357552690257,0.0,0.0,Instinct,False
12118,1,2.75,1.9601018262759944,0.0,0.0,Police Academy 3: Back in Training,False
12146,1,3.05,2.194491846827134,0.0,0.0,The Missing,False
12228,1,3.4,1.1686606029792783,-1.1183747867694762,0.0,Inside Deep Throat,False
12404,1,3.3,1.2811885352480894,-2.3703621324758,0.0,Me and Orson Welles,False
12498,1,3.7,2.248729888135591,3.196389737110419,0.0,Sling Blade,False
12500,1,2.75,1.9898636011547008,2.3513461138816734,0.0,American Ninja,False
12502,1,3.45,1.5839061328415698,0.0,0.0,Silkwood,False
12521,1,2.75,1.7205793861081136,1.197232076581636,0.0,Shocker,False
12596,1,2.85,1.9563507416059056,0.0,0.0,Pushing Tin,False
12615,1,2.95,1.3390722419251095,0.0,0.0,Death of a Salesman,False
12660,1,3.05,2.4287497930457818,0.0,0.0,Charlotte Gray,False
12663,1,2.45,0.935828618247196,-1.3393058188970868,0.0,Red Scorpion,False
12720,1,3.2,2.1137888606531776,0.0,0.0,Suicide Club,False
12764,1,2.5,2.209410910322735,1.4957855764176071,0.0,Missing in Action 2: The Beginning,False
13092,1,3.1,2.4833663808492603,-0.4459226435887216,0.0,How to Lose Friends & Alienate People,False
13154,1,2.85,2.444172411833692,-1.2572166840793246,0.0,Showdown in Little Tokyo,False
13196,1,2.7,1.512190617633411,0.0,0.0,Then She Found Me,False
14536,1,2.6,2.514228530762034,1.2882272187594317,0.35009765625,New in Town,False
14536,1,2.6,2.514228530762034,1.2882272187594317,0.7998046875,New in Town,True
14536,1,2.6,2.514228530762034,1.2882272187594317,1.2998046875,New in Town,True
14576,1,3.05,1.7689098946991526,0.0,0.0,Shade,False
16380,1,3.1,1.1586971570007,0.0,0.0,When Worlds Collide,False
16551,1,2.45,1.6892908790310142,-0.2671644347300474,0.0,Rhinestone,False
16617,1,3.15,2.028150484131889,-0.24425232847507955,0.0,Mindhunters,False
16888,1,2.85,1.3231972007226709,-0.5606579975138665,0.0,The Ladies Man,False
16976,1,3.4,1.051917527607394,0.0,0.0,9 Souls,False
17043,1,2.7,1.1470039607517029,0.0,0.0,The Crocodile Hunter: Collision Course,False
17108,1,2.5,2.128952398468895,0.8284089252614593,0.0,Kung Fu Dunk,False
17166,1,2.5,0.7550209042766216,0.0,0.0,Insanitarium,False
17264,1,3.5,2.3269002685103466,2.639047885126215,0.0,The Black Stallion,False
17443,1,3.55,1.8392014233833602,0.0,0.0,...And Justice for All,False
17466,1,2.7,2.6322786921920107,1.4382632178887809,0.0,Death Warrant,False
17473,1,2.15,1.870413366797292,0.0,0.0,The Room,False
17590,1,3.35,1.3388719861002458,0.0,0.0,Deathtrap,False
17591,1,3.05,1.523000334426707,0.0,0.0,The Battle of the River Plate,False
17660,1,3.35,0.930386912249892,0.0,0.0,Dodge City,False
17710,1,2.8,1.5254691746468956,0.0,0.0,Hey Arnold! The Movie,False
17774,1,1.95,2.996780473999906,0.0,0.0,Derailed,False
17814,1,3.55,2.475008490907185,0.0,0.0,Assault on Precinct 13,False
18095,1,3.1,1.2928396338982993,0.0,0.0,Dragon Ball GT: A Hero's Legacy,False
18359,1,2.75,2.2448989870079066,0.0,,To Kill a King,False
18417,1,3.0,1.3393314140720276,0.0,-0.39990234375,The Other Sister,False
16358,1,3.2,2.475432326458606,0.0,0.0,Eulogy,False
16351,1,2.85,1.2202321026163236,0.0,0.0,Ararat,False
16300,1,2.45,2.2802672933019776,0.0,0.0,Down to Earth,False
15397,1,3.45,0.8674903276522938,0.0,1.2998046875,I Am David,False
14583,1,3.3,1.0416372697749856,0.0,0.0,Deceiver,False
14605,1,3.55,1.3719892795888269,0.0,0.0,The Ghost Breakers,False
14645,1,3.7,1.7700133946610297,0.0,0.0,Santa Claus Is a Stinker,False
14695,1,2.55,2.4489630144780943,0.0,0.0,Havoc,False
14882,1,3.1,0.8570089830001129,0.0,0.0,Hounddog,False
14905,1,3.25,2.0794156663450725,0.0,0.0,Welcome to Sarajevo,False
14943,1,3.5,1.8100401873738028,0.0,0.0,Crows Zero,False
15143,1,3.45,2.323236183772675,0.0,0.0,Some Kind of Wonderful,False
15263,1,3.1,1.7092832474038169,0.0,0.0,McLintock!,False
15660,1,3.3,1.0571880294895657,0.0,0.0,Mommie Dearest,False
16205,1,2.9,1.356584872525728,0.0,0.0,Jack Brooks: Monster Slayer,False
15677,1,3.4,1.4294798005027192,0.0,0.0,84 Charing Cross Road,False
15697,1,2.9,1.7378182863109086,0.0,0.0,Jailhouse Rock,False
15713,1,2.8,0.972750457243706,0.0,0.0,The First Star,False
15788,1,3.05,1.0073256037416087,2.407945608651872,0.0,The Bellboy,False
16082,1,3.1,1.1129020355065145,0.0,0.0,White Nights,False
16136,1,3.5,1.7133289889949173,1.3936115252601635,0.0,Juice,False
16137,1,3.35,1.5607607718772594,0.0,0.0,Fear(s) of the Dark,False
16154,1,3.3,1.4249083998988674,0.0,0.0,Let's Scare Jessica to Death,False
16175,1,2.6,2.1706629191678526,0.0,0.0,The Diary of Ellen Rimbauer,False
440249,1,2.95,1.7089729730293568,0.0,0.0,After Porn Ends 2,False
